-0.27177,1.2688e+05,-0.27177,1.2688e+05,-0.27177,1.2688e+05,-0.27177,1.2688e+05
-0.27051,1.2686e+05,-0.27051,1.2686e+05,-0.27051,1.2686e+05,-0.27051,1.2686e+05
-0.26936,1.2684e+05,-0.26936,1.2684e+05,-0.26936,1.2684e+05,-0.26936,1.2684e+05
-0.26835,1.2681e+05,-0.26835,1.2681e+05,-0.26835,1.2681e+05,-0.26835,1.2681e+05
-0.26735,1.268e+05,-0.26735,1.268e+05,-0.26735,1.268e+05,-0.26735,1.268e+05
-0.26629,1.268e+05,-0.26629,1.268e+05,-0.26629,1.268e+05,-0.26629,1.268e+05
-0.26509,1.2681e+05,-0.26509,1.2681e+05,-0.26509,1.2681e+05,-0.26509,1.2681e+05
-0.2638,1.2683e+05,-0.2638,1.2683e+05,-0.2638,1.2683e+05,-0.2638,1.2683e+05
-0.26255,1.2684e+05,-0.26255,1.2684e+05,-0.26255,1.2684e+05,-0.26255,1.2684e+05
-0.2613,1.2685e+05,-0.2613,1.2685e+05,-0.2613,1.2685e+05,-0.2613,1.2685e+05
-0.26006,1.2686e+05,-0.26006,1.2686e+05,-0.26006,1.2686e+05,-0.26006,1.2686e+05
-0.25876,1.2688e+05,-0.25876,1.2688e+05,-0.25876,1.2688e+05,-0.25876,1.2688e+05
-0.25739,1.2688e+05,-0.25739,1.2688e+05,-0.25739,1.2688e+05,-0.25739,1.2688e+05
-0.25605,1.2688e+05,-0.25605,1.2688e+05,-0.25605,1.2688e+05,-0.25605,1.2688e+05
-0.25476,1.2686e+05,-0.25476,1.2686e+05,-0.25476,1.2686e+05,-0.25476,1.2686e+05
-0.25353,1.2685e+05,-0.25353,1.2685e+05,-0.25353,1.2685e+05,-0.25353,1.2685e+05
-0.25232,1.2684e+05,-0.25232,1.2684e+05,-0.25232,1.2684e+05,-0.25232,1.2684e+05
-0.25111,1.2683e+05,-0.25111,1.2683e+05,-0.25111,1.2683e+05,-0.25111,1.2683e+05
-0.24996,1.2682e+05,-0.24996,1.2682e+05,-0.24996,1.2682e+05,-0.24996,1.2682e+05
-0.24887,1.2682e+05,-0.24887,1.2682e+05,-0.24887,1.2682e+05,-0.24887,1.2682e+05
-0.24777,1.2684e+05,-0.24777,1.2684e+05,-0.24777,1.2684e+05,-0.24777,1.2684e+05
-0.24665,1.2687e+05,-0.24665,1.2687e+05,-0.24665,1.2687e+05,-0.24665,1.2687e+05
-0.24546,1.2692e+05,-0.24546,1.2692e+05,-0.24546,1.2692e+05,-0.24546,1.2692e+05
-0.24413,1.2695e+05,-0.24413,1.2695e+05,-0.24413,1.2695e+05,-0.24413,1.2695e+05
-0.24278,1.2697e+05,-0.24278,1.2697e+05,-0.24278,1.2697e+05,-0.24278,1.2697e+05
-0.24138,1.2697e+05,-0.24138,1.2697e+05,-0.24138,1.2697e+05,-0.24138,1.2697e+05
-0.24002,1.2695e+05,-0.24002,1.2695e+05,-0.24002,1.2695e+05,-0.24002,1.2695e+05
-0.23883,1.269e+05,-0.23883,1.269e+05,-0.23883,1.269e+05,-0.23883,1.269e+05
-0.23777,1.2686e+05,-0.23777,1.2686e+05,-0.23777,1.2686e+05,-0.23777,1.2686e+05
-0.2368,1.2684e+05,-0.2368,1.2684e+05,-0.2368,1.2684e+05,-0.2368,1.2684e+05
-0.23574,1.2685e+05,-0.23574,1.2685e+05,-0.23574,1.2685e+05,-0.23574,1.2685e+05
-0.23449,1.2687e+05,-0.23449,1.2687e+05,-0.23449,1.2687e+05,-0.23449,1.2687e+05
-0.2331,1.2688e+05,-0.2331,1.2688e+05,-0.2331,1.2688e+05,-0.2331,1.2688e+05
-0.23175,1.2687e+05,-0.23175,1.2687e+05,-0.23175,1.2687e+05,-0.23175,1.2687e+05
-0.23055,1.2685e+05,-0.23055,1.2685e+05,-0.23055,1.2685e+05,-0.23055,1.2685e+05
-0.22952,1.2683e+05,-0.22952,1.2683e+05,-0.22952,1.2683e+05,-0.22952,1.2683e+05
-0.22846,1.2685e+05,-0.22846,1.2685e+05,-0.22846,1.2685e+05,-0.22846,1.2685e+05
-0.22718,1.2689e+05,-0.22718,1.2689e+05,-0.22718,1.2689e+05,-0.22718,1.2689e+05
-0.22576,1.2691e+05,-0.22576,1.2691e+05,-0.22576,1.2691e+05,-0.22576,1.2691e+05
-0.22433,1.269e+05,-0.22433,1.269e+05,-0.22433,1.269e+05,-0.22433,1.269e+05
-0.2231,1.2687e+05,-0.2231,1.2687e+05,-0.2231,1.2687e+05,-0.2231,1.2687e+05
-0.22205,1.2684e+05,-0.22205,1.2684e+05,-0.22205,1.2684e+05,-0.22205,1.2684e+05
-0.22101,1.2684e+05,-0.22101,1.2684e+05,-0.22101,1.2684e+05,-0.22101,1.2684e+05
-0.21985,1.2685e+05,-0.21985,1.2685e+05,-0.21985,1.2685e+05,-0.21985,1.2685e+05
-0.21857,1.2685e+05,-0.21857,1.2685e+05,-0.21857,1.2685e+05,-0.21857,1.2685e+05
-0.21736,1.2683e+05,-0.21736,1.2683e+05,-0.21736,1.2683e+05,-0.21736,1.2683e+05
-0.21631,1.268e+05,-0.21631,1.268e+05,-0.21631,1.268e+05,-0.21631,1.268e+05
-0.21531,1.2679e+05,-0.21531,1.2679e+05,-0.21531,1.2679e+05,-0.21531,1.2679e+05
-0.2142,1.2681e+05,-0.2142,1.2681e+05,-0.2142,1.2681e+05,-0.2142,1.2681e+05
-0.21288,1.2683e+05,-0.21288,1.2683e+05,-0.21288,1.2683e+05,-0.21288,1.2683e+05
-0.21144,1.2684e+05,-0.21144,1.2684e+05,-0.21144,1.2684e+05,-0.21144,1.2684e+05
-0.21008,1.2684e+05,-0.21008,1.2684e+05,-0.21008,1.2684e+05,-0.21008,1.2684e+05
-0.20886,1.2685e+05,-0.20886,1.2685e+05,-0.20886,1.2685e+05,-0.20886,1.2685e+05
-0.2077,1.2688e+05,-0.2077,1.2688e+05,-0.2077,1.2688e+05,-0.2077,1.2688e+05
-0.20641,1.2692e+05,-0.20641,1.2692e+05,-0.20641,1.2692e+05,-0.20641,1.2692e+05
-0.20495,1.2695e+05,-0.20495,1.2695e+05,-0.20495,1.2695e+05,-0.20495,1.2695e+05
-0.2035,1.2694e+05,-0.2035,1.2694e+05,-0.2035,1.2694e+05,-0.2035,1.2694e+05
-0.20225,1.2691e+05,-0.20225,1.2691e+05,-0.20225,1.2691e+05,-0.20225,1.2691e+05
-0.20127,1.2689e+05,-0.20127,1.2689e+05,-0.20127,1.2689e+05,-0.20127,1.2689e+05
-0.2004,1.2688e+05,-0.2004,1.2688e+05,-0.2004,1.2688e+05,-0.2004,1.2688e+05
-0.19939,1.2691e+05,-0.19939,1.2691e+05,-0.19939,1.2691e+05,-0.19939,1.2691e+05
-0.1981,1.2695e+05,-0.1981,1.2695e+05,-0.1981,1.2695e+05,-0.1981,1.2695e+05
-0.19663,1.2697e+05,-0.19663,1.2697e+05,-0.19663,1.2697e+05,-0.19663,1.2697e+05
-0.19519,1.2696e+05,-0.19519,1.2696e+05,-0.19519,1.2696e+05,-0.19519,1.2696e+05
-0.19387,1.2693e+05,-0.19387,1.2693e+05,-0.19387,1.2693e+05,-0.19387,1.2693e+05
-0.1927,1.2688e+05,-0.1927,1.2688e+05,-0.1927,1.2688e+05,-0.1927,1.2688e+05
-0.19169,1.2684e+05,-0.19169,1.2684e+05,-0.19169,1.2684e+05,-0.19169,1.2684e+05
-0.19067,1.2683e+05,-0.19067,1.2683e+05,-0.19067,1.2683e+05,-0.19067,1.2683e+05
-0.18954,1.2683e+05,-0.18954,1.2683e+05,-0.18954,1.2683e+05,-0.18954,1.2683e+05
-0.18827,1.2684e+05,-0.18827,1.2684e+05,-0.18827,1.2684e+05,-0.18827,1.2684e+05
-0.18687,1.2684e+05,-0.18687,1.2684e+05,-0.18687,1.2684e+05,-0.18687,1.2684e+05
-0.18553,1.2683e+05,-0.18553,1.2683e+05,-0.18553,1.2683e+05,-0.18553,1.2683e+05
-0.18439,1.268e+05,-0.18439,1.268e+05,-0.18439,1.268e+05,-0.18439,1.268e+05
-0.18345,1.2678e+05,-0.18345,1.2678e+05,-0.18345,1.2678e+05,-0.18345,1.2678e+05
-0.18251,1.2678e+05,-0.18251,1.2678e+05,-0.18251,1.2678e+05,-0.18251,1.2678e+05
-0.18137,1.268e+05,-0.18137,1.268e+05,-0.18137,1.268e+05,-0.18137,1.268e+05
-0.18006,1.2681e+05,-0.18006,1.2681e+05,-0.18006,1.2681e+05,-0.18006,1.2681e+05
-0.17866,1.2683e+05,-0.17866,1.2683e+05,-0.17866,1.2683e+05,-0.17866,1.2683e+05
-0.17734,1.2683e+05,-0.17734,1.2683e+05,-0.17734,1.2683e+05,-0.17734,1.2683e+05
-0.17618,1.2684e+05,-0.17618,1.2684e+05,-0.17618,1.2684e+05,-0.17618,1.2684e+05
-0.17501,1.2688e+05,-0.17501,1.2688e+05,-0.17501,1.2688e+05,-0.17501,1.2688e+05
-0.17374,1.269e+05,-0.17374,1.269e+05,-0.17374,1.269e+05,-0.17374,1.269e+05
-0.17238,1.2691e+05,-0.17238,1.2691e+05,-0.17238,1.2691e+05,-0.17238,1.2691e+05
-0.17105,1.2689e+05,-0.17105,1.2689e+05,-0.17105,1.2689e+05,-0.17105,1.2689e+05
-0.1699,1.2686e+05,-0.1699,1.2686e+05,-0.1699,1.2686e+05,-0.1699,1.2686e+05
-0.1689,1.2683e+05,-0.1689,1.2683e+05,-0.1689,1.2683e+05,-0.1689,1.2683e+05
-0.16787,1.2683e+05,-0.16787,1.2683e+05,-0.16787,1.2683e+05,-0.16787,1.2683e+05
-0.16669,1.2685e+05,-0.16669,1.2685e+05,-0.16669,1.2685e+05,-0.16669,1.2685e+05
-0.1653,1.2687e+05,-0.1653,1.2687e+05,-0.1653,1.2687e+05,-0.1653,1.2687e+05
-0.16385,1.2687e+05,-0.16385,1.2687e+05,-0.16385,1.2687e+05,-0.16385,1.2687e+05
-0.16251,1.2686e+05,-0.16251,1.2686e+05,-0.16251,1.2686e+05,-0.16251,1.2686e+05
-0.16135,1.2684e+05,-0.16135,1.2684e+05,-0.16135,1.2684e+05,-0.16135,1.2684e+05
-0.16029,1.2683e+05,-0.16029,1.2683e+05,-0.16029,1.2683e+05,-0.16029,1.2683e+05
-0.15924,1.2682e+05,-0.15924,1.2682e+05,-0.15924,1.2682e+05,-0.15924,1.2682e+05
-0.15808,1.2683e+05,-0.15808,1.2683e+05,-0.15808,1.2683e+05,-0.15808,1.2683e+05
-0.15681,1.2683e+05,-0.15681,1.2683e+05,-0.15681,1.2683e+05,-0.15681,1.2683e+05
-0.15554,1.2684e+05,-0.15554,1.2684e+05,-0.15554,1.2684e+05,-0.15554,1.2684e+05
-0.15433,1.2684e+05,-0.15433,1.2684e+05,-0.15433,1.2684e+05,-0.15433,1.2684e+05
-0.15322,1.2684e+05,-0.15322,1.2684e+05,-0.15322,1.2684e+05,-0.15322,1.2684e+05
-0.15208,1.2687e+05,-0.15208,1.2687e+05,-0.15208,1.2687e+05,-0.15208,1.2687e+05
-0.15077,1.2691e+05,-0.15077,1.2691e+05,-0.15077,1.2691e+05,-0.15077,1.2691e+05
-0.14929,1.2695e+05,-0.14929,1.2695e+05,-0.14929,1.2695e+05,-0.14929,1.2695e+05
-0.14767,1.2696e+05,-0.14767,1.2696e+05,-0.14767,1.2696e+05,-0.14767,1.2696e+05
-0.14619,1.2693e+05,-0.14619,1.2693e+05,-0.14619,1.2693e+05,-0.14619,1.2693e+05
-0.14501,1.2689e+05,-0.14501,1.2689e+05,-0.14501,1.2689e+05,-0.14501,1.2689e+05
-0.14408,1.2685e+05,-0.14408,1.2685e+05,-0.14408,1.2685e+05,-0.14408,1.2685e+05
-0.14323,1.2683e+05,-0.14323,1.2683e+05,-0.14323,1.2683e+05,-0.14323,1.2683e+05
-0.14226,1.2685e+05,-0.14226,1.2685e+05,-0.14226,1.2685e+05,-0.14226,1.2685e+05
-0.14108,1.2687e+05,-0.14108,1.2687e+05,-0.14108,1.2687e+05,-0.14108,1.2687e+05
-0.13977,1.2687e+05,-0.13977,1.2687e+05,-0.13977,1.2687e+05,-0.13977,1.2687e+05
-0.13855,1.2685e+05,-0.13855,1.2685e+05,-0.13855,1.2685e+05,-0.13855,1.2685e+05
-0.13745,1.2684e+05,-0.13745,1.2684e+05,-0.13745,1.2684e+05,-0.13745,1.2684e+05
-0.13639,1.2684e+05,-0.13639,1.2684e+05,-0.13639,1.2684e+05,-0.13639,1.2684e+05
-0.13525,1.2687e+05,-0.13525,1.2687e+05,-0.13525,1.2687e+05,-0.13525,1.2687e+05
-0.13392,1.269e+05,-0.13392,1.269e+05,-0.13392,1.269e+05,-0.13392,1.269e+05
-0.13242,1.2692e+05,-0.13242,1.2692e+05,-0.13242,1.2692e+05,-0.13242,1.2692e+05
-0.13092,1.2692e+05,-0.13092,1.2692e+05,-0.13092,1.2692e+05,-0.13092,1.2692e+05
-0.12956,1.269e+05,-0.12956,1.269e+05,-0.12956,1.269e+05,-0.12956,1.269e+05
-0.1284,1.2686e+05,-0.1284,1.2686e+05,-0.1284,1.2686e+05,-0.1284,1.2686e+05
-0.12741,1.2683e+05,-0.12741,1.2683e+05,-0.12741,1.2683e+05,-0.12741,1.2683e+05
-0.12645,1.268e+05,-0.12645,1.268e+05,-0.12645,1.268e+05,-0.12645,1.268e+05
-0.1254,1.2679e+05,-0.1254,1.2679e+05,-0.1254,1.2679e+05,-0.1254,1.2679e+05
-0.12426,1.2678e+05,-0.12426,1.2678e+05,-0.12426,1.2678e+05,-0.12426,1.2678e+05
-0.12304,1.2678e+05,-0.12304,1.2678e+05,-0.12304,1.2678e+05,-0.12304,1.2678e+05
-0.12065,1.2678e+05,-0.12065,1.2678e+05,-0.12065,1.2678e+05,-0.12065,1.2678e+05
-0.11946,1.268e+05,-0.11946,1.268e+05,-0.11946,1.268e+05,-0.11946,1.268e+05
-0.11825,1.2683e+05,-0.11825,1.2683e+05,-0.11825,1.2683e+05,-0.11825,1.2683e+05
-0.11695,1.2685e+05,-0.11695,1.2685e+05,-0.11695,1.2685e+05,-0.11695,1.2685e+05
-0.11568,1.2685e+05,-0.11568,1.2685e+05,-0.11568,1.2685e+05,-0.11568,1.2685e+05
-0.11438,1.2685e+05,-0.11438,1.2685e+05,-0.11438,1.2685e+05,-0.11438,1.2685e+05
-0.11307,1.2685e+05,-0.11307,1.2685e+05,-0.11307,1.2685e+05,-0.11307,1.2685e+05
-0.1118,1.2684e+05,-0.1118,1.2684e+05,-0.1118,1.2684e+05,-0.1118,1.2684e+05
-0.11049,1.2684e+05,-0.11049,1.2684e+05,-0.11049,1.2684e+05,-0.11049,1.2684e+05
-0.10926,1.2682e+05,-0.10926,1.2682e+05,-0.10926,1.2682e+05,-0.10926,1.2682e+05
-0.1082,1.268e+05,-0.1082,1.268e+05,-0.1082,1.268e+05,-0.1082,1.268e+05
-0.10721,1.268e+05,-0.10721,1.268e+05,-0.10721,1.268e+05,-0.10721,1.268e+05
-0.10617,1.2681e+05,-0.10617,1.2681e+05,-0.10617,1.2681e+05,-0.10617,1.2681e+05
-0.10492,1.2684e+05,-0.10492,1.2684e+05,-0.10492,1.2684e+05,-0.10492,1.2684e+05
-0.10342,1.2687e+05,-0.10342,1.2687e+05,-0.10342,1.2687e+05,-0.10342,1.2687e+05
-0.10191,1.2688e+05,-0.10191,1.2688e+05,-0.10191,1.2688e+05,-0.10191,1.2688e+05
-0.10055,1.2687e+05,-0.10055,1.2687e+05,-0.10055,1.2687e+05,-0.10055,1.2687e+05
-0.099401,1.2686e+05,-0.099401,1.2686e+05,-0.099401,1.2686e+05,-0.099401,1.2686e+05
-0.098357,1.2686e+05,-0.098357,1.2686e+05,-0.098357,1.2686e+05,-0.098357,1.2686e+05
-0.097154,1.2689e+05,-0.097154,1.2689e+05,-0.097154,1.2689e+05,-0.097154,1.2689e+05
-0.095798,1.2691e+05,-0.095798,1.2691e+05,-0.095798,1.2691e+05,-0.095798,1.2691e+05
-0.094381,1.2691e+05,-0.094381,1.2691e+05,-0.094381,1.2691e+05,-0.094381,1.2691e+05
-0.093091,1.269e+05,-0.093091,1.269e+05,-0.093091,1.269e+05,-0.093091,1.269e+05
-0.091995,1.2688e+05,-0.091995,1.2688e+05,-0.091995,1.2688e+05,-0.091995,1.2688e+05
-0.090971,1.2687e+05,-0.090971,1.2687e+05,-0.090971,1.2687e+05,-0.090971,1.2687e+05
-0.089911,1.2688e+05,-0.089911,1.2688e+05,-0.089911,1.2688e+05,-0.089911,1.2688e+05
-0.088677,1.269e+05,-0.088677,1.269e+05,-0.088677,1.269e+05,-0.088677,1.269e+05
-0.087388,1.269e+05,-0.087388,1.269e+05,-0.087388,1.269e+05,-0.087388,1.269e+05
-0.086126,1.269e+05,-0.086126,1.269e+05,-0.086126,1.269e+05,-0.086126,1.269e+05
-0.084903,1.2689e+05,-0.084903,1.2689e+05,-0.084903,1.2689e+05,-0.084903,1.2689e+05
-0.083762,1.2688e+05,-0.083762,1.2688e+05,-0.083762,1.2688e+05,-0.083762,1.2688e+05
-0.082556,1.2688e+05,-0.082556,1.2688e+05,-0.082556,1.2688e+05,-0.082556,1.2688e+05
-0.081262,1.2687e+05,-0.081262,1.2687e+05,-0.081262,1.2687e+05,-0.081262,1.2687e+05
-0.080039,1.2685e+05,-0.080039,1.2685e+05,-0.080039,1.2685e+05,-0.080039,1.2685e+05
-0.078947,1.2683e+05,-0.078947,1.2683e+05,-0.078947,1.2683e+05,-0.078947,1.2683e+05
-0.077982,1.2681e+05,-0.077982,1.2681e+05,-0.077982,1.2681e+05,-0.077982,1.2681e+05
-0.077063,1.2681e+05,-0.077063,1.2681e+05,-0.077063,1.2681e+05,-0.077063,1.2681e+05
-0.075978,1.2683e+05,-0.075978,1.2683e+05,-0.075978,1.2683e+05,-0.075978,1.2683e+05
-0.074651,1.2685e+05,-0.074651,1.2685e+05,-0.074651,1.2685e+05,-0.074651,1.2685e+05
-0.073232,1.2685e+05,-0.073232,1.2685e+05,-0.073232,1.2685e+05,-0.073232,1.2685e+05
-0.07191,1.2682e+05,-0.07191,1.2682e+05,-0.07191,1.2682e+05,-0.07191,1.2682e+05
-0.07073,1.268e+05,-0.07073,1.268e+05,-0.07073,1.268e+05,-0.07073,1.268e+05
-0.069675,1.2679e+05,-0.069675,1.2679e+05,-0.069675,1.2679e+05,-0.069675,1.2679e+05
-0.068642,1.268e+05,-0.068642,1.268e+05,-0.068642,1.268e+05,-0.068642,1.268e+05
-0.067428,1.2682e+05,-0.067428,1.2682e+05,-0.067428,1.2682e+05,-0.067428,1.2682e+05
-0.066112,1.2684e+05,-0.066112,1.2684e+05,-0.066112,1.2684e+05,-0.066112,1.2684e+05
-0.064779,1.2685e+05,-0.064779,1.2685e+05,-0.064779,1.2685e+05,-0.064779,1.2685e+05
-0.06342,1.2685e+05,-0.06342,1.2685e+05,-0.06342,1.2685e+05,-0.06342,1.2685e+05
-0.062141,1.2686e+05,-0.062141,1.2686e+05,-0.062141,1.2686e+05,-0.062141,1.2686e+05
-0.060847,1.2688e+05,-0.060847,1.2688e+05,-0.060847,1.2688e+05,-0.060847,1.2688e+05
-0.059475,1.2689e+05,-0.059475,1.2689e+05,-0.059475,1.2689e+05,-0.059475,1.2689e+05
-0.058138,1.2689e+05,-0.058138,1.2689e+05,-0.058138,1.2689e+05,-0.058138,1.2689e+05
-0.056899,1.2686e+05,-0.056899,1.2686e+05,-0.056899,1.2686e+05,-0.056899,1.2686e+05
-0.055875,1.2683e+05,-0.055875,1.2683e+05,-0.055875,1.2683e+05,-0.055875,1.2683e+05
-0.05495,1.2682e+05,-0.05495,1.2682e+05,-0.05495,1.2682e+05,-0.05495,1.2682e+05
-0.053914,1.2683e+05,-0.053914,1.2683e+05,-0.053914,1.2683e+05,-0.053914,1.2683e+05
-0.052671,1.2685e+05,-0.052671,1.2685e+05,-0.052671,1.2685e+05,-0.052671,1.2685e+05
-0.05123,1.2686e+05,-0.05123,1.2686e+05,-0.05123,1.2686e+05,-0.05123,1.2686e+05
-0.04985,1.2686e+05,-0.04985,1.2686e+05,-0.04985,1.2686e+05,-0.04985,1.2686e+05
-0.048584,1.2684e+05,-0.048584,1.2684e+05,-0.048584,1.2684e+05,-0.048584,1.2684e+05
-0.047441,1.2683e+05,-0.047441,1.2683e+05,-0.047441,1.2683e+05,-0.047441,1.2683e+05
-0.046344,1.2683e+05,-0.046344,1.2683e+05,-0.046344,1.2683e+05,-0.046344,1.2683e+05
-0.045129,1.2684e+05,-0.045129,1.2684e+05,-0.045129,1.2684e+05,-0.045129,1.2684e+05
-0.043901,1.2683e+05,-0.043901,1.2683e+05,-0.043901,1.2683e+05,-0.043901,1.2683e+05
-0.042724,1.2682e+05,-0.042724,1.2682e+05,-0.042724,1.2682e+05,-0.042724,1.2682e+05
-0.041559,1.2681e+05,-0.041559,1.2681e+05,-0.041559,1.2681e+05,-0.041559,1.2681e+05
-0.040373,1.2681e+05,-0.040373,1.2681e+05,-0.040373,1.2681e+05,-0.040373,1.2681e+05
-0.039178,1.2681e+05,-0.039178,1.2681e+05,-0.039178,1.2681e+05,-0.039178,1.2681e+05
-0.037945,1.2681e+05,-0.037945,1.2681e+05,-0.037945,1.2681e+05,-0.037945,1.2681e+05
-0.036693,1.2681e+05,-0.036693,1.2681e+05,-0.036693,1.2681e+05,-0.036693,1.2681e+05
-0.035487,1.2681e+05,-0.035487,1.2681e+05,-0.035487,1.2681e+05,-0.035487,1.2681e+05
-0.034299,1.2682e+05,-0.034299,1.2682e+05,-0.034299,1.2682e+05,-0.034299,1.2682e+05
-0.033038,1.2683e+05,-0.033038,1.2683e+05,-0.033038,1.2683e+05,-0.033038,1.2683e+05
-0.031721,1.2684e+05,-0.031721,1.2684e+05,-0.031721,1.2684e+05,-0.031721,1.2684e+05
-0.030418,1.2684e+05,-0.030418,1.2684e+05,-0.030418,1.2684e+05,-0.030418,1.2684e+05
-0.029103,1.2684e+05,-0.029103,1.2684e+05,-0.029103,1.2684e+05,-0.029103,1.2684e+05
-0.027882,1.2683e+05,-0.027882,1.2683e+05,-0.027882,1.2683e+05,-0.027882,1.2683e+05
-0.026805,1.2682e+05,-0.026805,1.2682e+05,-0.026805,1.2682e+05,-0.026805,1.2682e+05
-0.025731,1.2682e+05,-0.025731,1.2682e+05,-0.025731,1.2682e+05,-0.025731,1.2682e+05
-0.02462,1.2684e+05,-0.02462,1.2684e+05,-0.02462,1.2684e+05,-0.02462,1.2684e+05
-0.023387,1.2688e+05,-0.023387,1.2688e+05,-0.023387,1.2688e+05,-0.023387,1.2688e+05
-0.021949,1.2691e+05,-0.021949,1.2691e+05,-0.021949,1.2691e+05,-0.021949,1.2691e+05
-2.2268,1.2591e+05,-2.2268,1.2591e+05,-2.2268,1.2591e+05,-2.2268,1.2591e+05
-2.2264,1.2588e+05,-2.2264,1.2588e+05,-2.2264,1.2588e+05,-2.2264,1.2588e+05
-2.226,1.2586e+05,-2.226,1.2586e+05,-2.226,1.2586e+05,-2.226,1.2586e+05
-2.2257,1.2586e+05,-2.2257,1.2586e+05,-2.2257,1.2586e+05,-2.2257,1.2586e+05
-2.2253,1.2588e+05,-2.2253,1.2588e+05,-2.2253,1.2588e+05,-2.2253,1.2588e+05
-2.2246,1.2589e+05,-2.2246,1.2589e+05,-2.2246,1.2589e+05,-2.2246,1.2589e+05
-2.224,1.2589e+05,-2.224,1.2589e+05,-2.224,1.2589e+05,-2.224,1.2589e+05
-2.2234,1.2588e+05,-2.2234,1.2588e+05,-2.2234,1.2588e+05,-2.2234,1.2588e+05
-2.2229,1.2587e+05,-2.2229,1.2587e+05,-2.2229,1.2587e+05,-2.2229,1.2587e+05
-2.2223,1.2588e+05,-2.2223,1.2588e+05,-2.2223,1.2588e+05,-2.2223,1.2588e+05
-2.2217,1.2588e+05,-2.2217,1.2588e+05,-2.2217,1.2588e+05,-2.2217,1.2588e+05
-2.2211,1.2587e+05,-2.2211,1.2587e+05,-2.2211,1.2587e+05,-2.2211,1.2587e+05
-2.2206,1.2585e+05,-2.2206,1.2585e+05,-2.2206,1.2585e+05,-2.2206,1.2585e+05
